age,gender,service_branch,rank,MOS,years_of_service,marital_status,dependents,education_level,months_until_contract_end,total_training_hours,specialized_courses_completed,training_score_average,certifications_held,days_since_last_training,skills_current,training_budget_spent,health_index,physical_fitness_score,medical_restrictions,days_on_medical_leave,mental_health_status,wellness_program_participation,annual_leave_taken,emergency_leave_incidents,unauthorized_absences,leave_balance,leave_to_service_ratio,total_deployments,months_deployed_last_3yrs,deployment_type,months_since_last_deployment,mission_performance_rating,combat_exposure_level,performance_review_score,commendations,disciplinary_actions,leadership_potential_score,promotion_eligible,peer_rating_score,civilian_job_offers,financial_stress_indicator,family_support_score,relocation_willingness,attrition_risk,readiness_score,training_recency_score,deployment_recency_score,contract_pressure,contract_urgency_score,time_in_rank_estimate,training_gap,training_hours_per_year_service,health_performance_index,leave_to_deployment_ratio,skill_decay_factor,fitness_to_age_ratio,deployments_per_year,commendations_to_discipline_ratio,training_efficiency,leave_utilization_rate,deployment_load,unit_avg_readiness,relative_readiness,branch_attrition_rate,mos_retention_rate,peer_group_performance,performance_trajectory,rank_avg_health,wellness_red_flag,high_stress_indicator,deployment_fatigue,low_engagement,career_stagnation,retention_risk_composite
35,Male,Air Force,NCO,Infantry,8,Divorced,3,Bachelor,27,752,9,77.3,4,441,False,19496,84.4,100.0,False,8.0,Excellent,True,11,3.0,0,19,1.38,2,14,Domestic,23,4,Low,94.1,6,0,61.5,True,89.5,2.0,High,68.3,Medium,LOW_RISK,69.2,0.0862935864993705,0.1470964673929768,0,0.4375,3,1,94.0,79.4204,0.7857142857142857,0.0,2.857142857142857,0.25,6.0,695.6999999999999,0.36666666666666664,0.14583333333333334,70.7,-1.5,0.08021390374331551,0.9142857142857143,81.72773722627738,Above Average,84.65279329608938,0,1,0,0,0,4
33,Male,Air Force,Officer,Intelligence,27,Widowed,0,Associate,19,2000,10,71.5,7,31,True,16836,90.8,77.8,False,8.0,Excellent,True,16,1.0,0,14,0.59,8,20,Domestic,12,4,Low,76.5,3,0,58.1,True,81.45,0.0,Low,79.6,Medium,LOW_RISK,90.8,0.8417920874736429,0.36787944117144233,0,0.6041666666666666,17,0,74.07407407407408,69.462,0.8,0.8417920874736429,2.3575757575757574,0.2962962962962963,3.0,715.0,0.5333333333333333,0.06172839506172839,83.56666666666666,7.233333333333334,0.08021390374331551,0.90625,81.71122448979591,Below Average,82.6136690647482,0,0,0,0,0,0
41,Female,Navy,NCO,Cyber Operations,7,Married,3,Associate,25,471,9,70.8,4,629,False,15138,100.0,79.4,False,2.0,Good,True,17,0.0,1,13,2.43,3,8,International,14,3,Low,82.3,2,0,55.9,True,71.8,0.0,Medium,82.4,Medium,LOW_RISK,70.9,0.030365613536736585,0.3114032239145977,0,0.4791666666666667,2,1,67.28571428571429,82.3,2.125,0.0,1.9365853658536587,0.42857142857142855,2.0,637.1999999999999,0.5666666666666667,0.09523809523809523,70.75238095238095,0.14761904761905953,0.04433497536945813,0.935064935064935,81.72773722627738,Above Average,84.65279329608938,0,0,0,0,0,0
22,Male,Air Force,Junior,Special Forces,0,Married,3,High School,8,74,5,68.1,4,707,False,9007,97.4,100.0,True,30.0,Excellent,False,27,0.0,0,3,27.0,1,20,Domestic,13,3,Low,82.9,4,2,50.2,False,80.4,0.0,Medium,65.0,High,MEDIUM_RISK,71.2,0.019687373697582007,0.3384654251067422,1,0.8333333333333334,0,1,74.0,80.7446,1.35,0.0,4.545454545454546,1.0,2.0,340.5,0.9,1.6666666666666667,70.16279069767442,1.0372093023255786,0.08021390374331551,0.9620253164556962,82.14514106583071,Average,87.2337972166998,0,0,0,1,0,4
29,Female,Navy,Junior,Administration,7,Married,5,High School,3,659,5,86.4,5,602,False,6905,78.6,87.6,False,1.0,Excellent,False,9,0.0,1,21,1.29,2,26,Domestic,35,4,Low,78.5,0,0,54.5,True,74.4,0.0,High,55.9,High,MEDIUM_RISK,61.4,0.03527980960843405,0.05411376622282161,1,0.9375,7,1,94.14285714285714,61.70099999999999,0.34615384615384615,0.0,3.0206896551724136,0.2857142857142857,0.0,432.0,0.3,0.30952380952380953,71.008,-9.607999999999997,0.04433497536945813,0.9166666666666666,81.27435897435898,Average,87.2337972166998,0,1,1,0,0,6
33,Female,Army,NCO,Logistics,8,Single,5,Bachelor,38,719,5,77.6,2,690,False,8989,80.7,97.3,False,7.0,Excellent,True,20,2.0,0,10,2.5,3,30,Domestic,15,3,Low,91.5,8,0,52.9,True,79.0,0.0,High,64.1,Medium,LOW_RISK,62.6,0.02163737071949309,0.2865047968601901,0,0.20833333333333334,3,1,89.875,73.8405,0.6666666666666666,0.0,2.9484848484848483,0.375,8.0,388.0,0.6666666666666666,0.3125,75.05789473684212,-12.457894736842114,0.06393442622950819,0.9672131147540983,81.72773722627738,Above Average,84.65279329608938,0,1,1,0,0,3
37,Female,Army,NCO,Intelligence,15,Single,1,Associate,17,1119,8,75.0,6,657,False,14485,98.2,86.2,False,11.0,Fair,False,14,1.0,0,16,0.93,5,17,International,35,4,Low,83.5,4,0,42.0,True,81.7,0.0,Low,78.6,Low,LOW_RISK,67.1,0.025991128778755347,0.05411376622282161,0,0.6458333333333334,10,1,74.6,81.99700000000001,0.8235294117647058,0.0,2.32972972972973,0.3333333333333333,4.0,600.0,0.4666666666666667,0.09444444444444444,70.73809523809524,-3.6380952380952465,0.06393442622950819,0.90625,82.27122302158274,Above Average,84.65279329608938,0,0,0,0,0,0
26,Female,Navy,Junior,Signal,4,Divorced,2,Associate,33,421,5,82.8,2,714,False,9797,82.4,78.4,False,8.0,Good,False,20,3.0,0,10,5.0,1,21,International,19,4,Low,68.8,1,1,24.6,False,48.9,0.0,Medium,64.7,High,LOW_RISK,62.0,0.018936449547941457,0.20528965757990927,0,0.3125,4,1,105.25,56.6912,0.9523809523809523,0.0,3.0153846153846158,0.25,1.0,414.0,0.6666666666666666,0.4375,67.64999999999999,-5.6499999999999915,0.04433497536945813,0.9154929577464789,82.14514106583071,Below Average,87.2337972166998,0,0,0,1,0,1
23,Female,Army,Junior,Aviation,0,Single,1,Associate,22,281,2,65.1,3,322,True,1732,98.7,80.1,False,2.0,Good,False,14,0.0,0,16,14.0,1,7,International,15,3,Low,78.2,4,0,58.4,False,71.4,0.0,Low,100.0,Low,LOW_RISK,77.2,0.1671457840666855,0.2865047968601901,0,0.5416666666666666,0,0,281.0,77.1834,2.0,0.1671457840666855,3.4826086956521736,1.0,4.0,130.2,0.4666666666666667,0.5833333333333334,70.48823529411764,6.711764705882359,0.06393442622950819,0.9666666666666667,82.14514106583071,Average,87.2337972166998,0,0,0,0,0,0
18,Female,Army,Junior,Military Police,4,Married,1,Doctorate,13,75,4,83.1,2,344,True,10714,91.2,73.1,False,2.0,Good,False,23,0.0,0,7,5.75,3,6,Combat,8,4,High,70.9,3,0,49.4,False,74.3,0.0,Medium,64.3,Low,LOW_RISK,67.6,0.14791594420637935,0.513417119032592,0,0.7291666666666666,4,0,18.75,64.66080000000001,3.8333333333333335,0.14791594420637935,4.061111111111111,0.75,3.0,332.4,0.7666666666666667,0.125,70.96451612903226,-3.3645161290322676,0.06393442622950819,0.9696969696969697,82.14514106583071,Below Average,87.2337972166998,0,0,0,0,0,0
34,Male,Army,NCO,Medical,6,Married,2,Master,44,312,2,79.1,2,715,False,321,83.5,84.4,False,11.0,Excellent,True,10,0.0,0,20,1.67,1,19,International,23,2,Low,79.8,0,0,51.4,True,83.9,0.0,Medium,75.0,Medium,LOW_RISK,55.1,0.018831538739198257,0.1470964673929768,0,0.08333333333333333,1,1,52.0,66.633,0.5263157894736842,0.0,2.4823529411764707,0.16666666666666666,0.0,158.2,0.3333333333333333,0.2638888888888889,72.25217391304348,-17.152173913043477,0.06393442622950819,0.9508196721311475,81.72773722627738,Average,84.65279329608938,0,0,0,0,0,0
36,Female,Army,NCO,Artillery,13,Married,3,Associate,8,1045,4,79.4,3,536,False,6354,79.5,70.1,False,17.0,Excellent,False,16,0.0,0,14,1.23,3,12,Domestic,13,4,Low,86.2,10,0,58.2,True,86.3,0.0,High,70.8,High,LOW_RISK,70.7,0.05090583233639851,0.3384654251067422,1,0.8333333333333334,8,1,80.38461538461539,68.52900000000001,1.3333333333333333,0.0,1.947222222222222,0.23076923076923078,10.0,317.6,0.5333333333333333,0.07692307692307693,72.54848484848485,-1.8484848484848442,0.06393442622950819,0.9014084507042254,82.27122302158274,Above Average,84.65279329608938,0,1,0,0,0,5
21,Female,Air Force,Junior,Signal,3,Married,2,High School,6,29,1,85.2,0,355,True,6720,58.6,94.3,False,72.0,Good,True,18,0.0,0,12,6.0,0,0,Domestic,999,3,Low,67.0,2,0,52.6,False,69.2,0.0,High,65.8,Medium,HIGH_RISK,55.4,0.1391472961731217,0.0,1,0.875,3,0,9.666666666666666,39.262,18.0,0.1391472961731217,4.4904761904761905,0.0,2.0,85.2,0.6,0.0,67.64999999999999,-12.249999999999993,0.08021390374331551,0.9154929577464789,82.14514106583071,Below Average,87.2337972166998,1,1,0,1,0,8
23,Male,Army,Junior,Cyber Operations,1,Single,4,Bachelor,12,0,4,96.4,3,471,False,10101,93.9,98.4,False,8.0,Good,False,10,0.0,0,20,10.0,0,0,Domestic,999,3,Low,77.2,4,0,29.5,False,83.4,0.0,High,70.4,Medium,LOW_RISK,62.4,0.07304594394698456,0.0,0,0.75,1,1,0.0,72.49080000000001,10.0,0.0,4.278260869565218,0.0,4.0,385.6,0.3333333333333333,0.0,70.29583333333333,-7.895833333333336,0.06393442622950819,0.935064935064935,82.14514106583071,Average,87.2337972166998,0,1,0,0,0,2
25,Male,Army,Junior,Intelligence,4,Married,2,High School,29,539,2,83.2,1,105,True,3743,77.4,100.0,False,36.0,Fair,False,17,2.0,0,13,4.25,3,9,Domestic,30,3,Low,78.6,2,0,48.0,True,79.6,0.0,Medium,49.8,High,LOW_RISK,82.3,0.5580351457700471,0.0820849986238988,0,0.3958333333333333,4,0,134.75,60.836400000000005,1.8888888888888888,0.5580351457700471,4.0,0.75,2.0,166.4,0.5666666666666667,0.1875,66.50810810810812,15.79189189189188,0.06393442622950819,0.90625,82.14514106583071,Average,87.2337972166998,1,1,0,0,0,4
33,Female,Army,NCO,Military Police,9,Married,4,High School,3,274,4,78.0,2,322,True,11951,71.3,36.5,False,5.0,Fair,True,22,0.0,1,8,2.44,2,25,International,2,4,Low,80.2,1,0,30.0,True,92.0,3.0,High,100.0,High,HIGH_RISK,72.2,0.1671457840666855,0.8464817248906141,1,0.9375,4,0,30.444444444444443,57.1826,0.88,0.1671457840666855,1.106060606060606,0.2222222222222222,1.0,312.0,0.7333333333333333,0.23148148148148148,73.65185185185184,-1.451851851851842,0.06393442622950819,0.9696969696969697,81.72773722627738,Average,84.65279329608938,0,1,1,0,0,8
18,Male,Army,Junior,Human Resources,3,Married,3,Bachelor,30,160,0,68.2,3,572,False,2014,92.5,100.0,False,4.0,Good,False,15,0.0,0,15,5.0,2,4,Combat,11,4,Moderate,86.4,3,0,47.9,False,65.2,0.0,High,56.4,Medium,LOW_RISK,62.5,0.041678170444841046,0.39984965434484737,0,0.375,3,1,53.333333333333336,79.92000000000002,3.75,0.0,5.555555555555555,0.6666666666666666,3.0,0.0,0.5,0.1111111111111111,66.66285714285713,-4.162857142857135,0.06393442622950819,0.9577464788732395,82.14514106583071,Above Average,87.2337972166998,0,1,0,0,0,2
41,Male,Navy,NCO,Aviation,16,Single,1,Associate,32,1432,4,60.0,5,527,False,6412,93.4,49.6,False,0.0,Good,True,20,3.0,0,10,1.25,4,32,Combat,25,2,Moderate,88.1,5,0,56.2,True,96.3,0.0,Low,79.5,Medium,LOW_RISK,63.3,0.05351583017221974,0.12451447144412296,0,0.3333333333333333,11,1,89.5,82.28540000000001,0.625,0.0,1.2097560975609756,0.25,5.0,240.0,0.6666666666666666,0.16666666666666666,70.88181818181819,-7.581818181818193,0.04433497536945813,0.9666666666666667,81.10185185185185,Above Average,84.65279329608938,0,0,1,0,0,1
34,Male,Air Force,Officer,Armor,13,Single,4,High School,42,1093,9,81.3,5,504,False,20825,68.2,48.8,False,18.0,Excellent,False,10,5.0,0,20,0.77,3,7,Domestic,29,4,Low,96.8,5,0,74.6,True,75.1,0.0,Medium,74.2,High,LOW_RISK,70.6,0.06081006262521797,0.08921851740926011,0,0.125,3,1,84.07692307692308,66.0176,1.4285714285714286,0.0,1.4352941176470588,0.23076923076923078,5.0,731.6999999999999,0.3333333333333333,0.04487179487179487,73.95833333333333,-3.3583333333333343,0.08021390374331551,0.9142857142857143,83.75909090909092,Above Average,82.6136690647482,1,0,0,0,0,2
27,Female,Navy,NCO,Aviation,5,Divorced,1,High School,26,323,8,67.4,7,85,True,12357,97.3,61.8,False,11.0,Excellent,True,7,0.0,0,23,1.4,2,22,International,22,5,Low,84.2,0,0,68.1,True,77.9,0.0,Medium,69.6,Low,LOW_RISK,83.3,0.6236149164261732,0.1598797460796939,0,0.4583333333333333,0,0,64.6,81.9266,0.3181818181818182,0.6236149164261732,2.2888888888888888,0.4,0.0,539.2,0.23333333333333334,0.36666666666666664,70.88181818181819,12.418181818181807,0.04433497536945813,0.9666666666666667,84.10000000000001,Above Average,84.65279329608938,0,0,0,0,0,0
23,Male,Air Force,Junior,Administration,4,Single,4,Associate,45,101,5,60.0,5,709,False,8481,79.5,79.3,False,17.0,Fair,True,20,3.0,0,10,5.0,2,28,International,19,3,Low,84.8,0,3,48.0,False,92.1,2.0,High,96.4,High,MEDIUM_RISK,69.1,0.01946983588239865,0.20528965757990927,0,0.0625,4,1,25.25,67.416,0.7142857142857143,0.0,3.4478260869565216,0.5,0.0,300.0,0.6666666666666666,0.5833333333333334,71.008,-1.9080000000000013,0.08021390374331551,0.9166666666666666,82.14514106583071,Above Average,87.2337972166998,0,1,1,1,0,6
24,Male,Army,Junior,Special Forces,1,Single,3,High School,6,149,2,76.5,1,235,True,8140,94.7,86.0,False,3.0,Excellent,False,11,0.0,0,19,11.0,2,8,Domestic,9,3,Low,70.9,0,0,34.8,False,77.1,0.0,High,100.0,Medium,MEDIUM_RISK,71.6,0.27102192547710613,0.4723665527410147,1,0.875,1,0,149.0,67.1423,1.375,0.27102192547710613,3.5833333333333335,2.0,0.0,153.0,0.36666666666666664,0.6666666666666666,70.16279069767442,1.43720930232557,0.06393442622950819,0.9620253164556962,82.14514106583071,Below Average,87.2337972166998,0,1,0,0,0,5
29,Male,Navy,Junior,Engineer,7,Married,2,Master,36,362,2,82.4,3,263,True,766,92.5,96.7,True,22.0,Concern,True,3,0.0,0,27,0.43,3,31,Domestic,29,3,Low,80.7,0,0,48.7,True,71.0,0.0,Medium,70.4,High,LOW_RISK,79.4,0.23197837772714872,0.08921851740926011,0,0.25,7,0,51.714285714285715,74.6475,0.0967741935483871,0.23197837772714872,3.3344827586206898,0.42857142857142855,0.0,164.8,0.1,0.36904761904761907,71.08275862068966,8.317241379310346,0.04433497536945813,0.9482758620689655,81.27435897435898,Average,87.2337972166998,1,0,1,0,0,3
27,Female,Army,Junior,Logistics,4,Married,3,Bachelor,12,373,5,87.4,2,6,True,13219,85.2,78.3,False,11.0,Good,False,10,2.0,0,20,2.5,1,12,International,10,3,Low,80.6,1,0,38.0,True,80.1,2.0,High,54.8,Low,MEDIUM_RISK,87.5,0.9672161004820059,0.4345982085070782,0,0.75,4,0,93.25,68.6712,0.8333333333333334,0.9672161004820059,2.9,0.25,1.0,437.0,0.3333333333333333,0.25,69.540625,17.959374999999994,0.06393442622950819,0.9672131147540983,82.14514106583071,Average,87.2337972166998,0,1,0,0,0,4
21,Male,Air Force,Junior,Special Forces,5,Married,4,Bachelor,28,428,5,90.6,5,494,False,12163,89.4,100.0,False,8.0,Good,False,24,2.0,0,6,4.8,3,18,Domestic,22,5,Low,75.8,1,0,36.7,True,69.8,0.0,High,80.8,Medium,LOW_RISK,79.0,0.0642840043617254,0.1598797460796939,0,0.4166666666666667,5,1,85.6,67.76520000000001,1.3333333333333333,0.0,4.761904761904762,0.6,1.0,453.0,0.8,0.3,70.16279069767442,8.837209302325576,0.08021390374331551,0.9620253164556962,82.14514106583071,Below Average,87.2337972166998,0,1,0,0,0,2
39,Female,Navy,NCO,Cyber Operations,12,Married,3,High School,15,990,6,88.8,3,289,True,9470,79.7,61.8,False,3.0,Excellent,False,22,2.0,0,8,1.83,4,33,Domestic,24,3,Low,77.5,1,0,55.9,True,86.0,0.0,Medium,69.0,Low,LOW_RISK,72.2,0.2007779805976829,0.1353352832366127,0,0.6875,7,0,82.5,61.7675,0.6666666666666666,0.2007779805976829,1.5846153846153845,0.3333333333333333,1.0,532.8,0.7333333333333333,0.22916666666666666,70.75238095238095,1.4476190476190567,0.04433497536945813,0.935064935064935,82.27122302158274,Average,84.65279329608938,0,0,1,0,0,1
25,Female,Army,NCO,Intelligence,8,Divorced,4,High School,35,512,5,89.0,3,570,False,5159,90.5,100.0,False,16.0,Good,True,7,2.0,0,23,0.88,2,7,Domestic,8,4,Low,83.1,4,0,59.8,True,81.45,0.0,High,70.4,Low,LOW_RISK,68.4,0.042143843509276406,0.513417119032592,0,0.2708333333333333,3,1,64.0,75.20549999999999,1.0,0.0,4.0,0.25,4.0,445.0,0.23333333333333334,0.07291666666666667,70.73809523809524,-2.338095238095235,0.06393442622950819,0.90625,81.72773722627738,Above Average,84.65279329608938,0,1,0,0,0,2
35,Male,Army,NCO,Artillery,8,Widowed,2,Associate,34,1047,4,65.3,4,657,False,5892,87.4,80.7,True,6.0,Good,False,5,0.0,0,25,0.62,3,35,Domestic,6,3,Low,77.0,1,0,47.8,True,81.45,0.0,Medium,64.3,Medium,LOW_RISK,65.7,0.025991128778755347,0.6065306597126334,0,0.2916666666666667,3,1,130.875,67.298,0.14285714285714285,0.0,2.3057142857142856,0.375,1.0,261.2,0.16666666666666666,0.3645833333333333,72.54848484848485,-6.848484848484844,0.06393442622950819,0.9014084507042254,81.72773722627738,Average,84.65279329608938,0,0,1,0,0,1
21,Female,Navy,Junior,Military Police,7,Married,1,High School,16,632,5,78.5,5,554,False,10326,79.9,100.0,False,24.0,Good,False,12,1.0,0,18,1.71,3,21,Domestic,7,3,Low,100.0,10,0,66.1,True,100.0,1.0,Medium,70.4,High,LOW_RISK,73.4,0.046061501894238285,0.5580351457700471,0,0.6666666666666666,7,1,90.28571428571429,79.9,0.5714285714285714,0.0,4.761904761904762,0.42857142857142855,10.0,392.5,0.4,0.25,70.96451612903226,2.4354838709677438,0.04433497536945813,0.9696969696969697,81.27435897435898,Above Average,87.2337972166998,0,0,0,0,0,2
22,Female,Navy,Junior,Human Resources,5,Married,1,Associate,47,344,0,85.8,3,350,True,0,75.2,85.7,False,30.0,Excellent,True,22,0.0,1,8,4.4,2,34,Domestic,20,3,Low,84.7,1,0,71.7,True,90.5,0.0,Medium,47.6,High,LOW_RISK,72.0,0.1430666827544082,0.18887560283756183,0,0.020833333333333332,5,0,68.8,63.6944,0.6470588235294118,0.1430666827544082,3.8954545454545455,0.4,1.0,0.0,0.7333333333333333,0.5666666666666667,66.66285714285713,5.337142857142865,0.04433497536945813,0.9577464788732395,82.14514106583071,Above Average,87.2337972166998,0,1,1,0,0,3
25,Female,Army,Junior,Infantry,1,Single,0,Bachelor,47,133,1,80.5,0,200,True,4749,98.0,84.0,True,14.0,Excellent,False,14,0.0,0,16,14.0,1,25,Domestic,17,3,Low,100.0,8,0,59.4,False,98.0,2.0,Low,75.4,Low,LOW_RISK,77.6,0.32919298780790557,0.2425210746356487,0,0.020833333333333332,1,0,133.0,98.0,0.56,0.32919298780790557,3.36,1.0,8.0,80.5,0.4666666666666667,2.0833333333333335,68.40322580645162,9.196774193548379,0.06393442622950819,0.9142857142857143,82.14514106583071,Above Average,87.2337972166998,0,0,1,0,0,3
22,Male,Navy,Junior,Military Police,7,Single,1,Doctorate,5,405,2,78.4,1,686,False,6798,90.8,83.0,False,5.0,Good,True,14,0.0,0,16,2.0,2,5,Combat,8,4,Moderate,94.9,2,0,48.3,True,100.0,0.0,Low,71.0,Low,MEDIUM_RISK,69.1,0.022123583535960493,0.513417119032592,1,0.8958333333333334,7,1,57.857142857142854,86.1692,2.8,0.0,3.772727272727273,0.2857142857142857,2.0,156.8,0.4666666666666667,0.05952380952380952,70.96451612903226,-1.8645161290322676,0.04433497536945813,0.9696969696969697,81.27435897435898,Above Average,87.2337972166998,0,0,0,0,0,3
52,Male,Army,Officer,Intelligence,16,Married,0,High School,13,1203,15,80.3,7,335,True,29999,88.5,66.8,False,14.0,Good,False,11,0.0,0,19,0.69,5,3,Domestic,13,1,Low,77.6,0,0,71.9,True,93.2,0.0,Low,60.9,High,LOW_RISK,78.6,0.15549975683733525,0.3384654251067422,0,0.7291666666666666,6,0,75.1875,68.67599999999999,3.6666666666666665,0.15549975683733525,1.2846153846153845,0.3125,0.0,1204.5,0.36666666666666664,0.015625,83.56666666666666,-4.966666666666669,0.06393442622950819,0.90625,81.71122448979591,Average,82.6136690647482,0,0,0,0,0,0
30,Female,Navy,NCO,Artillery,8,Married,0,Associate,19,1118,3,82.5,1,607,False,2570,79.7,81.2,False,6.0,Good,False,13,2.0,1,17,1.62,4,30,International,24,4,Low,81.5,3,0,57.3,True,60.7,0.0,Low,31.9,High,LOW_RISK,72.3,0.03431330077697533,0.1353352832366127,0,0.6041666666666666,3,1,139.75,64.9555,0.43333333333333335,0.0,2.7066666666666666,0.5,3.0,247.5,0.43333333333333335,0.3125,72.54848484848485,-0.24848484848484986,0.04433497536945813,0.9014084507042254,81.72773722627738,Average,84.65279329608938,0,1,1,0,0,3
23,Male,Air Force,Junior,Intelligence,5,Single,3,Bachelor,7,247,1,79.2,3,217,True,6028,80.3,71.6,False,0.0,Good,False,21,2.0,0,9,4.2,3,7,Combat,31,4,Low,77.5,3,0,55.8,True,81.45,3.0,Medium,63.4,Medium,HIGH_RISK,64.3,0.2995255501981632,0.07552184450877376,1,0.8541666666666666,5,0,49.4,62.2325,3.0,0.2995255501981632,3.1130434782608694,0.6,3.0,79.2,0.7,0.11666666666666667,66.50810810810812,-2.208108108108121,0.08021390374331551,0.90625,82.14514106583071,Average,87.2337972166998,0,0,0,0,0,5
26,Male,Army,Junior,Infantry,4,Married,5,High School,33,304,3,71.5,1,623,False,4405,77.5,85.1,False,25.0,Good,False,16,0.0,0,14,4.0,2,15,Combat,23,3,Low,78.4,3,0,58.5,True,92.7,0.0,High,100.0,Medium,LOW_RISK,62.1,0.03139485945447359,0.1470964673929768,0,0.3125,4,1,76.0,60.76,1.0666666666666667,0.0,3.273076923076923,0.5,3.0,214.5,0.5333333333333333,0.3125,68.40322580645162,-6.303225806451614,0.06393442622950819,0.9142857142857143,82.14514106583071,Average,87.2337972166998,0,1,0,0,0,2
26,Male,Navy,NCO,Armor,14,Married,1,Associate,46,1029,2,63.0,4,353,True,4527,85.8,60.0,False,6.0,Good,True,14,0.0,0,16,1.0,6,13,Domestic,17,2,Low,72.6,0,0,53.5,False,77.1,0.0,Medium,63.3,Low,LOW_RISK,67.2,0.14070199848191398,0.2425210746356487,0,0.041666666666666664,9,0,73.5,62.29079999999999,1.0769230769230769,0.14070199848191398,2.3076923076923075,0.42857142857142855,0.0,126.0,0.4666666666666667,0.07738095238095238,70.25454545454545,-3.0545454545454476,0.04433497536945813,0.9142857142857143,82.27122302158274,Below Average,84.65279329608938,0,0,0,0,1,0
22,Female,Army,Junior,Intelligence,3,Single,3,Bachelor,34,32,1,78.0,0,692,False,2848,91.1,78.8,False,2.0,Excellent,True,20,1.0,0,10,6.67,1,24,Domestic,24,2,Low,79.5,4,0,52.9,False,81.45,0.0,High,64.0,Medium,LOW_RISK,51.1,0.021398286196339607,0.1353352832366127,0,0.2916666666666667,3,1,10.666666666666666,72.4245,0.8333333333333334,0.0,3.5818181818181816,0.3333333333333333,4.0,78.0,0.6666666666666666,0.6666666666666666,66.50810810810812,-15.408108108108117,0.06393442622950819,0.90625,82.14514106583071,Average,87.2337972166998,0,1,0,0,0,2
36,Male,Navy,NCO,Intelligence,6,Single,4,Master,43,564,3,80.6,3,675,False,7817,79.2,58.0,True,24.0,Good,True,16,1.0,0,14,2.67,1,25,International,10,3,Low,83.8,2,0,56.6,True,81.45,3.0,High,60.3,Medium,MEDIUM_RISK,59.8,0.023517745856009107,0.4345982085070782,0,0.10416666666666667,1,1,94.0,66.3696,0.64,0.0,1.6111111111111112,0.16666666666666666,2.0,241.79999999999998,0.5333333333333333,0.3472222222222222,70.73809523809524,-10.938095238095244,0.04433497536945813,0.90625,81.72773722627738,Above Average,84.65279329608938,0,1,1,0,0,5
31,Male,Army,Officer,Signal,22,Single,5,Associate,21,1767,7,80.5,5,631,False,10627,100.0,73.5,False,2.0,Excellent,True,22,4.0,0,8,1.0,6,14,Combat,31,4,Moderate,87.7,4,0,76.7,True,88.1,0.0,Medium,82.4,Medium,LOW_RISK,61.9,0.030030085328304444,0.07552184450877376,0,0.5625,12,1,80.31818181818181,87.7,1.5714285714285714,0.0,2.370967741935484,0.2727272727272727,4.0,563.5,0.7333333333333333,0.05303030303030303,74.64999999999999,-12.749999999999993,0.06393442622950819,0.9154929577464789,81.71122448979591,Above Average,82.6136690647482,0,0,0,0,0,0
29,Female,Army,Junior,Military Police,2,Married,1,Associate,35,342,4,89.5,2,325,True,9143,80.3,85.3,False,2.0,Excellent,False,10,0.0,0,20,5.0,2,23,Domestic,20,5,Low,84.0,0,0,34.5,False,80.0,0.0,Low,91.5,Medium,LOW_RISK,77.1,0.16438310725621735,0.18887560283756183,0,0.2708333333333333,2,0,171.0,67.452,0.43478260869565216,0.16438310725621735,2.9413793103448276,1.0,0.0,358.0,0.3333333333333333,0.9583333333333334,70.96451612903226,6.135483870967732,0.06393442622950819,0.9696969696969697,82.14514106583071,Above Average,87.2337972166998,0,0,0,0,0,0
31,Female,Air Force,NCO,Military Police,15,Married,0,Bachelor,31,1362,5,91.3,2,228,True,13396,88.6,98.9,False,8.0,Excellent,False,17,0.0,0,13,1.13,6,21,Domestic,16,5,Low,83.4,3,3,32.9,False,69.5,0.0,Low,56.9,Low,LOW_RISK,69.6,0.28176928909495835,0.26359713811572677,0,0.3541666666666667,10,0,90.8,73.8924,0.8095238095238095,0.28176928909495835,3.1903225806451614,0.4,1.0,456.5,0.5666666666666667,0.11666666666666667,73.65185185185184,-4.0518518518518505,0.08021390374331551,0.9696969696969697,82.27122302158274,Above Average,84.65279329608938,0,0,0,1,1,1
